#Frame   LVTKL[native] LVTKL[nonnative] LVTKL[mindist] LVTKL[maxdist]
     197             0                9         3.4537        20.7983
     198             0                4         3.5334        20.5732
     199             0                6         3.5116        19.9561
     200             0               12         3.1899        20.1074
     201             0                8         3.4112        20.0361
     202             0               12         3.2115        19.7464
     203             0                8         3.2264        20.9523
     204             0                5         3.1592        21.1487
     205             0               10         3.4075        20.7249
     206             0               11         3.3511        20.1371
     207             0               11         3.3332        21.1879
     208             1                7         3.2781        19.7884
     209             0               19         3.2328        19.5502
     210             1               23         3.2192        19.6645
     211             1                6         3.1397        20.4143
     212             1                5         3.2739        19.7331
     213             0                7         3.2547        20.2587
     214             0                5         3.6769        20.9585
     215             0               10         3.3341        20.5026
     216             0                2         3.9459        21.2798
     217             0               10         3.2839        20.7164
     218             0               11         3.0194        19.3606
     219             0               13         3.0601        20.0283
     220             0                8         3.4577        19.6235
     221             1                7         3.4432        19.1760
     222             0                2         3.7390        20.0743
     223             0                6         3.3775        19.7090
     224             0                9         3.2987        19.2449
     225             0               12         3.3563        19.9430
     226             0                8         3.5884        20.3241
     227             0                8         3.5486        20.0593
     228             0                4         3.6488        20.2387
     229             0               11         3.2051        19.4887
     230             0               14         3.1387        19.5532
     231             0                7         3.4708        19.2158
     232             0                9         3.3536        19.0489
     233             0                9         3.5067        19.2677
     234             0                5         3.6237        19.7843
     235             0                9         3.4237        18.7481
     236             0                6         3.3304        17.8658
     237             1               17         3.0902        18.6596
     238             2               20         2.9412        19.0610
     239             1               16         3.1744        18.6615
     240             0               13         3.0073        19.5990
     241             1                8         3.2921        18.4445
     242             1                7         2.9310        19.3412
     243             1               15         2.8442        18.6935
     244             3               19         2.6101        17.9217
     245             3               17         2.6375        18.5273
     246             3                9         3.0006        18.5992
     247             3               15         2.6816        17.4186
     248             3                7         2.7286        18.7063
     249             2                7         3.1441        18.3389
     250             1                5         3.4377        19.1404
     251             1               12         2.9289        19.0073
     252             1               16         2.8100        18.7656
     253             1                8         3.4488        18.7473
     254             1               11         2.7966        17.6602
     255             1               11         2.8133        18.5369
     256             3                9         3.1235        17.9620
     257             2                7         3.6404        17.9096
     258             3               11         3.3937        18.3753
     259             4               22         3.0323        16.7764
     260             3               17         3.4652        17.8035
     261             3               16         3.2383        17.6275
     262             4                6         3.3072        18.3718
     263             4               15         2.9634        17.6273
     264             3               11         3.2050        17.6331
     265             3               12         2.9124        18.2786
     266             2               15         3.0883        20.3946
     267             1               12         2.9335        19.3614
     268             1                8         3.3565        19.6555
     269             0               15         3.3604        19.7092
     270             2               13         3.3749        20.3485
     271             1               12         3.2460        20.4947
     272             1               17         3.2772        20.7121
     273             1               13         2.9848        20.0090
     274             1               10         3.1689        19.7201
     275             2               24         2.9316        19.0667
     276             2               30         3.1627        18.9132
     277             3               28         2.9902        18.3448
     278             3               23         3.1511        18.7910
     279             3               27         3.2238        19.2789
     280             2               10         3.0417        19.0483
     281             3               19         2.9657        18.7151
     282             2                7         3.3722        18.5794
     283             4               17         3.2490        18.0255
     284             1               13         3.5367        19.6951
     285             2               19         3.3915        18.7576
     286             2               10         3.5321        18.1366
     287             1                7         3.2399        18.3470
     288             1               14         2.8734        18.7689
     289             1               15         3.1452        18.9024
     290             2               14         2.7817        18.8437
     291             1               15         3.0423        19.3199
     292             1               21         3.0898        19.3603
     293             2               21         2.8912        19.2281
     294             3               15         3.3280        19.6972
     295             2                6         3.4652        19.2682
     296             1               15         3.2708        18.7044
     297             1                6         3.4636        19.5548
     298             0                9         3.4136        20.1818
     299             3               19         3.2930        17.2609
     300             0                6         3.2378        15.4015
     301             3               14         2.7288        17.0285
     302             3               15         3.2036        17.3252
     303             0               12         2.9576        16.7491
     304             3               14         3.1046        17.3871
     305             4               20         3.1955        17.9052
     306             6               18         3.1927        18.1942
     307             4               16         3.1572        17.8319
