frame,time_ns,mic_min_atom_atom_A,mic_centroid_separation_A,raw_min_atom_atom_A,raw_centroid_separation_A,box_a_A,box_b_A,box_c_A
4242,42.42,2.037023289493159,7.016391397800529,2.0370233382512413,7.016391397800529,38.83396,36.43934,41.146126
4243,42.43,1.8085431408510215,6.44439691644631,1.8085431668132412,6.444396916446311,38.84918,36.453617,41.16225
4244,42.44,1.7927993789146839,6.319662522977099,1.7927993581322919,6.319662522977099,38.861168,36.464867,41.174953
4245,42.45,1.7736154562530917,6.4798483899547,1.7736154337558354,6.4798483899547,38.830223,36.435833,41.142166
4246,42.46,1.8677491130371595,6.6059892438150465,1.8677490604319122,6.6059892438150465,38.715374,36.328064,41.020477
4247,42.47,1.7949531770895275,6.352813087985581,1.794953180258306,6.352813087985581,38.9476,36.54597,41.266533
4248,42.480000000000004,1.8378875731949864,5.924064088422966,1.8378875669463992,5.9240640884229645,38.831615,36.437138,41.143642
4249,42.49,2.002288420345446,5.830764116479695,2.002288375499991,5.8307641164796955,38.793724,36.401585,41.103497
4250,42.5,2.055688461277851,5.864531160293493,2.0556884779705036,5.864531160293493,38.844776,36.44949,41.157585
4251,42.51,1.8970617778745442,5.873725444884464,1.8970618117666735,5.873725444884464,38.850597,36.45495,41.163754
4252,42.52,1.8370254385874083,5.677758750561018,1.8370253986986314,5.677758750561016,38.755924,36.366116,41.063446
4253,42.53,1.8984018755065704,6.447449679452324,1.8984018633407285,6.447449679452324,38.82231,36.428406,41.13378
4254,42.54,1.7068877729075291,6.007448602784318,1.7068877655585717,6.007448602784318,38.82707,36.43287,41.138824
4255,42.550000000000004,1.7604550516549133,5.97191176723853,1.760454997952599,5.97191176723853,38.82,36.42624,41.131336
4256,42.56,2.061675231624249,5.855439947232924,2.061675258739687,5.855439947232924,38.848446,36.45293,41.161476
4257,42.57,1.9243709429700802,6.370775756302197,1.9243709625489642,6.370775756302197,38.828327,36.43405,41.140156
4258,42.58,1.8341782797313362,5.523958818811501,1.834178287387417,5.523958818811501,38.757286,36.36739,41.064884
4259,42.59,2.064418804174744,5.7786026267134,2.064418779298241,5.7786026267134,38.804985,36.41215,41.115425
4260,42.6,2.1536806778779405,5.939254170811352,2.153680679940699,5.939254170811352,38.767864,36.37732,41.076096
4261,42.61,1.9987076644570345,6.175965704858732,1.9987076417082732,6.175965704858731,38.82256,36.428642,41.13405
4262,42.62,2.043497951944213,6.3673822784733405,2.043497953546119,6.367382278473341,38.78161,36.390217,41.09066
4263,42.63,1.8938903479451235,6.594836085476015,1.8938903385232233,6.594836085476015,38.748943,36.359562,41.056046
4264,42.64,1.8384702737876348,6.5398943662986015,1.8384702592733588,6.5398943662986015,38.933025,36.53229,41.251087
4265,42.65,2.142390826385628,6.799059109140446,2.142390772725724,6.799059109140446,38.965954,36.56319,41.285976
4266,42.660000000000004,1.9992465107400026,6.428530908130473,1.999246505543167,6.428530908130472,38.884506,36.486767,41.19968
4267,42.67,2.064178673330922,6.5933102508599575,2.064178663410725,6.5933102508599575,38.837845,36.442986,41.15024
4268,42.68,2.0839374202646876,6.797843503783646,2.083937449222137,6.797843503783646,38.686317,36.3008,40.989693
4269,42.69,1.9875836366494626,6.589044782858713,1.987583670665449,6.589044782858713,38.789864,36.39796,41.099403
4270,42.7,1.928103318737083,6.926480624564624,1.9281033135815704,6.926480624564624,38.943176,36.54182,41.261845
4271,42.71,2.2115488933611296,6.120326585398143,2.2115488419228493,6.120326585398143,38.90388,36.504948,41.22021
4272,42.72,1.949579121386024,6.767033357149845,1.9495791122975996,6.767033357149845,38.73286,36.344475,41.03901
4273,42.730000000000004,2.0747210775725176,6.920010783255432,2.074721036529815,6.920010783255431,38.91917,36.519295,41.236412
4274,42.74,1.7522274192076241,7.402127268234295,1.7522273800127628,7.402127268234295,38.84247,36.447323,41.15514
4275,42.75,1.8619630662625322,6.858045515301033,1.8619630500301587,6.858045515301033,38.789288,36.397423,41.098793
4276,42.76,1.8735947280532763,7.319372278221435,1.8735947508427824,7.319372278221435,38.855343,36.4594,41.16878
4277,42.77,1.9333706786642808,7.383178138835186,1.9333706848839454,7.383178138835187,38.874775,36.47764,41.189373
4278,42.78,1.896366547551229,7.072087571818395,1.8963665275160257,7.072087571818395,38.83439,36.439743,41.14658
4279,42.79,1.7032056040886947,7.4547403386792,1.7032055851278078,7.4547403386791995,38.8642,36.467712,41.178165
4280,42.800000000000004,1.9273770364173464,7.190207785541093,1.9273770087738402,7.190207785541093,38.69189,36.30603,40.995598
4281,42.81,1.8496453127318802,7.366671916811301,23.672899176106323,38.22833969947281,38.760082,36.370014,41.06785
4282,42.82,1.8046881930329806,7.7582731802501,24.276834157893923,37.8271372747362,38.77856,36.387352,41.087425
4283,42.83,1.7851920233334997,7.3975200845804885,24.367268631349518,37.7140809483274,38.632984,36.250755,40.933186
4284,42.84,2.1423859710770015,7.666006244626964,25.05357983381385,38.45029343821179,38.765915,36.37549,41.074028
4285,42.85,1.95121469658743,7.208607177239527,24.658325415975714,37.781052925454716,38.849445,36.45387,41.162533
4286,42.86,1.921681607953612,6.9242503147095915,24.191928103994165,36.97708502103486,38.836906,36.442104,41.14925
4287,42.87,1.7663749624044094,7.2198700294363745,23.634933492863855,36.16790129764224,38.96295,36.560375,41.2828
4288,42.88,1.8009449458327351,6.803417453799894,1.8009449507878983,6.803417453799894,38.789257,36.397392,41.098763
4289,42.89,1.930446415211144,7.214724203863445,22.68680724119745,36.67085606755414,38.83338,36.438793,41.14551
4290,42.9,2.0782891106186607,6.845859540079934,22.06193081687807,36.775035309935284,38.821007,36.42718,41.1324
4291,42.910000000000004,2.0202481513646333,6.834158890942836,22.180831296773032,36.46719915119475,38.822247,36.42835,41.133717
4292,42.92,1.8324095479017894,6.777187304364214,22.42532865372245,36.36166844506501,38.80979,36.41666,41.120518
4293,42.93,2.0646361833529108,6.7107634464462125,23.080036581957103,36.91488093875868,38.828465,36.43418,41.140305
4294,42.94,2.0085388437405562,6.813084517879087,22.969133876985367,36.97467689638382,38.75016,36.360706,41.05734
4295,42.95,1.8647283860014259,6.505840080909885,1.8647284022781947,6.505840080909885,38.820343,36.42656,41.131695
4296,42.96,2.16265976559356,6.894805835819532,2.162659791951536,6.8948058358195325,38.82152,36.427666,41.132946
4297,42.97,2.042598710229245,7.126280519778457,2.0425987534494054,7.126280519778457,38.70472,36.318066,41.00919
4298,42.980000000000004,1.8827193724380105,6.601269580245741,1.882719372573411,6.601269580245741,38.844917,36.44962,41.157734
4299,42.99,1.966072295814912,6.714773332462216,1.9660722447795622,6.714773332462216,38.814774,36.421337,41.125797
4300,43.0,1.9500926554902596,6.7952962725547215,1.9500926984811107,6.795296272554721,38.80398,36.41121,41.11436
4301,43.01,1.8899977117734308,6.744074974359494,1.889997757628514,6.744074974359494,38.910957,36.51159,41.227707
4302,43.02,1.8428345395009524,6.651130985903993,1.8428345872950904,6.651130985903993,38.879894,36.48244,41.194794
4303,43.03,1.9850715333240698,6.728421050889822,1.9850715394361662,6.728421050889821,38.724445,36.33658,41.03009
4304,43.04,1.8047219795487164,6.853273359150653,1.8047219674481374,6.853273359150652,38.8042,36.411415,41.114594
4305,43.050000000000004,1.7645118939630928,5.932097233093349,1.7645119377844087,5.932097233093349,38.867947,36.47123,41.182137
4306,43.06,1.9019934321209166,6.338555348300391,1.901993443492223,6.338555348300391,38.734547,36.346054,41.04079
4307,43.07,1.9250573674733387,6.199124846193019,1.925057393502459,6.199124846193019,38.867485,36.4708,41.18165
4308,43.08,2.098147050450407,6.6185878348725895,2.098147058393815,6.6185878348725895,38.675922,36.291042,40.978676
4309,43.09,1.874709278949574,6.161562052685188,1.8747092573673403,6.161562052685189,38.813423,36.42007,41.124367
4310,43.1,1.9314961772866073,6.288937684656018,1.9314961806765671,6.288937684656017,38.88939,36.49135,41.204853
4311,43.11,1.859135556218869,5.958317370609272,1.8591355257143416,5.958317370609272,38.622616,36.241028,40.9222
4312,43.12,1.8982508269182723,6.198183685039685,1.8982507985379895,6.198183685039685,38.778774,36.387558,41.087654
4313,43.13,1.9279313674432954,6.239515762971997,1.9279314083449786,6.239515762971997,38.829224,36.43489,41.141106
4314,43.14,2.145952664795874,6.564595317168785,2.1459527025630707,6.564595317168785,38.76752,36.376995,41.07573
4315,43.15,1.7542304888328624,6.650906098612482,1.7542305018363438,6.650906098612483,38.83282,36.43827,41.14492
4316,43.160000000000004,1.8621880026986966,6.504449176096142,1.862188045878777,6.504449176096142,38.7741,36.38317,41.082706
4317,43.17,1.744532387190847,6.679512592022773,1.7445323599217553,6.679512592022773,38.72276,36.334995,41.028305
4318,43.18,1.8032141860094926,6.520504774308829,1.803214221385524,6.520504774308829,38.77922,36.387974,41.088127
4319,43.19,2.070735600773722,6.4803630251646345,2.0707355633658717,6.4803630251646345,38.81849,36.42482,41.12973
4320,43.2,1.5472990927157053,6.6105709639983905,1.5472990927815253,6.61057096399839,38.79956,36.40706,41.109676
4321,43.21,1.6831121642907414,6.9559485479724685,1.6831121583269024,6.955948547972469,38.84327,36.44807,41.155987
4322,43.22,1.7631525217868644,6.252021080027448,1.7631525080310002,6.252021080027448,38.91557,36.515915,41.232594
4323,43.230000000000004,1.68496295949861,6.194693835097473,1.6849629557166443,6.194693835097473,38.857708,36.461624,41.171288
4324,43.24,1.6481002488114642,6.324196829977666,1.648100252926539,6.324196829977665,38.83122,36.436764,41.14322
4325,43.25,1.9092071779256308,6.632815212972586,1.9092071764946217,6.632815212972586,38.87228,36.475296,41.186726
4326,43.26,1.9677551494407892,6.990475057723572,1.9677551091320231,6.990475057723572,38.74518,36.356033,41.05206
4327,43.27,1.8731396043915696,7.172461814255196,1.8731396148593993,7.172461814255196,38.88532,36.48753,41.200542
4328,43.28,1.9359689986602062,7.332995602194255,1.9359690433104724,7.332995602194256,38.85418,36.458313,41.16755
4329,43.29,1.8200549168521187,7.263706090973739,1.820054942334503,7.263706090973739,38.883602,36.48592,41.198723
4330,43.300000000000004,2.063134330004446,7.430000908852746,2.0631342898507863,7.430000908852746,38.753864,36.36418,41.061264
4331,43.31,1.7056674551937885,7.803337285457596,1.7056674307614779,7.803337285457596,38.86999,36.47315,41.184303
4332,43.32,1.8832211990823857,7.673855977769052,1.8832212141750235,7.673855977769052,38.69046,36.304688,40.994083
4333,43.33,1.8683784684563194,7.367807672872757,1.8683784797134542,7.3678076728727575,38.741066,36.352173,41.047703
4334,43.34,1.747204336099667,7.44929360554311,1.747204339949866,7.44929360554311,38.80134,36.40873,41.11156
4335,43.35,1.9649819613817885,7.410027022108913,1.964981956192053,7.410027022108913,38.871918,36.474953,41.186344
4336,43.36,2.11964006690507,6.878450953689122,2.119640032556991,6.878450953689122,38.873146,36.476105,41.187645
4337,43.37,1.9812564525431404,7.49002043220564,1.981256470497765,7.49002043220564,38.764557,36.374218,41.072594
4338,43.38,1.9420770358064632,8.35347452780257,1.9420770461425765,8.35347452780257,38.84411,36.44886,41.15688
4339,43.39,1.820536947114423,7.099452883575417,1.820536929940516,7.099452883575416,38.820343,36.42656,41.1317
4340,43.4,1.8172501387060842,7.256222856770859,1.8172501425606626,7.256222856770859,38.81208,36.418804,41.12294
4341,43.410000000000004,1.8657125642571837,7.043127913987986,1.8657125066652311,7.043127913987986,38.762875,36.372635,41.07081
4342,43.42,1.8159504419584178,7.030793947176893,1.8159504305695862,7.030793947176894,38.70585,36.319126,41.010384
4343,43.43,1.653593588579535,6.680632860056314,1.653593572914991,6.680632860056314,38.694687,36.308655,40.99856
4344,43.44,2.2188906632495113,6.785990735503773,2.2188906587895634,6.785990735503773,38.768208,36.37764,41.076458
4345,43.45,1.7788498022837187,6.58658106273188,1.778849761809045,6.58658106273188,38.709843,36.322876,41.014618
4346,43.46,1.8854080971787717,6.578985615853088,1.885408065882286,6.578985615853088,38.746574,36.35734,41.05354
4347,43.47,1.9783486228302647,7.137425717538999,1.978348653552814,7.137425717538999,38.791504,36.399498,41.101143
4348,43.480000000000004,1.976553717344706,6.626477154115339,1.9765537636574153,6.62647715411534,38.823036,36.42909,41.134552
4349,43.49,1.88104494919474,6.231017997630398,1.8810449604174329,6.231017997630398,38.84604,36.450672,41.158924
4350,43.5,1.951158434889957,6.7028741373922145,1.9511583707462223,6.7028741373922145,38.705635,36.318928,41.010162
4351,43.51,1.806339162515315,6.597863985195463,1.806339144493147,6.597863985195463,38.757164,36.367275,41.064754
4352,43.52,1.8055448100127782,6.174961911579303,1.8055448023666507,6.174961911579302,38.84268,36.44752,41.155365
4353,43.53,1.9618259724944869,5.723895918586829,1.9618260212567713,5.723895918586829,38.697735,36.311512,41.00179
4354,43.54,1.976114948743294,5.949191436027614,1.9761149828938085,5.949191436027614,38.81825,36.424595,41.12948
4355,43.550000000000004,1.8689085275470976,6.1825274596927855,1.8689085235732559,6.182527459692785,38.883095,36.485443,41.19819
4356,43.56,1.979137648220012,6.06597106051903,1.9791376815805428,6.06597106051903,38.819366,36.425644,41.13066
4357,43.57,1.8353281366592362,6.121616152841424,1.835328124804612,6.121616152841424,38.81759,36.423977,41.12878
4358,43.58,1.86959265838864,6.241961936870287,1.8695926420780271,6.241961936870287,38.85617,36.46018,41.16966
4359,43.59,2.027587777497698,6.365741515143843,2.0275877373434317,6.365741515143843,38.75822,36.36827,41.06588
4360,43.6,1.8740067153886293,6.6998828379349025,1.8740067146158153,6.699882837934903,38.939335,36.538216,41.257774
4361,43.61,1.7934892329591534,6.7784281228636525,1.7934891913354372,6.7784281228636525,38.969948,36.56694,41.29021
4362,43.62,1.978021404897964,6.352835116619045,1.9780213904327444,6.352835116619045,38.771057,36.380314,41.079475
4363,43.63,1.9361152271482003,6.265585550058087,23.663848930577224,37.291518312652904,38.801067,36.408474,41.111275
4364,43.64,1.8949147552199868,6.257221440382898,21.16641979220718,36.174243803680774,38.737427,36.348755,41.043842
4365,43.65,1.957267219772061,5.7533805776290246,21.682862127570132,36.149838530325376,38.767372,36.376858,41.075573
4366,43.660000000000004,1.7882877389556646,5.30685321608329,24.460987897110527,37.131482066775185,38.800007,36.40748,41.11015
4367,43.67,1.7926671875816844,5.920774317755367,24.106544971565587,36.82888317474699,38.94747,36.54585,41.266396
4368,43.68,1.8789969834370757,5.795945672947072,25.478065416573596,37.125510823119086,38.72992,36.341713,41.03589
4369,43.69,1.7860278642052883,5.927386881601921,1.7860278580735969,5.927386881601921,38.846798,36.451385,41.15973
4370,43.7,1.9462558882182586,6.085651506571069,1.946255855884857,6.085651506571069,38.779305,36.388054,41.088215
4371,43.71,1.7096040063136375,5.87010350006259,1.7096040107118904,5.87010350006259,38.79295,36.400856,41.102676
4372,43.72,1.9614366756769857,5.978191302906776,1.9614366776505012,5.978191302906776,38.788925,36.39708,41.098408
4373,43.730000000000004,1.7168659724138382,6.178639321716139,1.7168660051690137,6.1786393217161395,38.826668,36.432495,41.1384
4374,43.74,1.9367535857190614,5.3195826811987335,1.9367536144609832,5.3195826811987335,38.77369,36.382782,41.082264
4375,43.75,1.8510627153379557,5.5814336513287675,1.8510627275537725,5.581433651328768,38.906948,36.507824,41.22346
4376,43.76,2.0977228234416634,5.740056373651344,2.0977228239021857,5.740056373651344,38.824665,36.43062,41.13628
4377,43.77,1.9833322670194764,6.091583423367644,24.849661807498656,37.87639223064446,38.838104,36.443226,41.150517
4378,43.78,1.8395578278423514,6.005687887504314,25.120447602218444,37.90521255072191,38.751648,36.362103,41.058914
4379,43.79,1.8495658743863723,5.658042082413011,24.876323471269828,37.77711605214505,38.697636,36.31142,41.001686
4380,43.800000000000004,1.8373361497591216,5.456821667695653,1.8373361514656879,5.456821667695652,38.70841,36.32153,41.0131
4381,43.81,1.7996783803270753,5.693535421198714,1.7996783542815733,5.693535421198714,38.783962,36.392426,41.09315
4382,43.82,1.883361078175433,5.475728359584353,22.235880402649038,37.26690647526486,38.859116,36.46294,41.17278
4383,43.83,1.8371152485979796,5.230173708905439,1.8371152063304128,5.230173708905439,38.925632,36.525356,41.243256
4384,43.84,1.834058228165703,5.419441643949605,1.8340582049514513,5.419441643949605,38.808495,36.415443,41.119144
4385,43.85,1.955104718585103,5.2848657622972395,1.9551047211884307,5.2848657622972395,38.84065,36.445614,41.153214
4386,43.86,1.8520314151176385,5.2344057493359255,1.8520314633096882,5.2344057493359255,38.778606,36.387398,41.08748
4387,43.87,1.9703296518676225,5.231250315174438,1.9703296266307064,5.231250315174437,38.769882,36.37921,41.07823
4388,43.88,1.821360762048537,5.027165546345913,1.821360809461934,5.027165546345913,38.824493,36.430454,41.136093
4389,43.89,1.8310529919808973,4.953414528240062,1.8310529703868728,4.953414528240062,38.749454,36.360046,41.05659
4390,43.9,1.9759389365666298,5.409988280965723,1.9759389232310516,5.409988280965724,38.72015,36.332546,41.02554
4391,43.910000000000004,1.8937701977968382,5.169114232278716,1.893770184415474,5.169114232278716,38.70208,36.31559,41.006393
4392,43.92,1.7442744893240307,4.935734441321207,1.7442744544150233,4.935734441321207,38.706978,36.320187,41.01158
4393,43.93,1.736504738351517,4.799766368703417,1.7365047735365644,4.799766368703417,38.760723,36.370617,41.068527
4394,43.94,1.8107752351957151,4.860875643107459,24.00264022795305,36.42795167138038,38.74806,36.358734,41.05511
4395,43.95,1.831790834566682,4.783648156192314,23.42899489059099,36.43667570777576,38.8738,36.47672,41.188335
4396,43.96,1.9055329312001854,4.794712063225671,24.323135992188842,36.49742021549045,38.741642,36.352715,41.048313
4397,43.97,1.7687050250888174,5.18581080703128,24.865262887379213,36.93235474412034,38.99931,36.594494,41.32132
4398,43.980000000000004,1.8654168762144325,5.089417260935129,23.429071764673083,36.6824679431259,38.904743,36.505756,41.221123
4399,43.99,1.72490278724547,5.287719646453802,1.7249028376288527,5.287719646453802,38.877384,36.480083,41.192135
4400,44.0,1.7969844971750886,5.449900584115738,23.61682983714784,36.28706700000287,38.781002,36.389645,41.090015
4401,44.01,1.683534644290587,5.62250124073506,23.4313502208222,36.27810636617272,38.7873,36.395557,41.096687
4402,44.02,1.9315486462382865,5.43921983480817,22.418222666496384,36.598338812254546,38.861626,36.465298,41.175438
4403,44.03,1.8155206542207614,5.827783304882332,21.72208588116298,37.06279938881436,38.829895,36.435524,41.14182
4404,44.04,1.8206622677636866,5.518859799374323,22.53414589337781,36.66383790875318,38.909054,36.5098,41.225693
4405,44.050000000000004,1.8520110963301775,5.361030802000328,22.880168795292175,36.28653341911357,38.760696,36.370594,41.0685
4406,44.06,1.9552386628591463,5.611147870308647,23.348003472148534,36.65630182639272,38.81769,36.424072,41.128887
4407,44.07,1.756391451148702,5.3875173121061986,23.101676184457638,36.87530787204852,38.838783,36.443863,41.151237
4408,44.08,1.722812845999066,5.141160392187717,23.42687269657419,37.279590950110446,38.808037,36.415012,41.11866
4409,44.09,1.8260037392026331,5.642805539521525,23.52872589096962,37.32640237286656,38.839558,36.44459,41.152054
4410,44.1,1.8441012917713737,5.743889804033309,22.92591573068557,36.571579135209895,38.735756,36.347187,41.042072
4411,44.11,1.9295481135838828,5.877417999012186,23.836084180777448,37.05613268463031,38.83694,36.442135,41.149284
4412,44.12,1.803378927073008,6.145279782435816,24.383759308479544,37.87412408559462,38.889355,36.491318,41.20482
4413,44.13,1.783242836551124,5.7493761795025895,25.098902346399456,37.90351340487772,38.740917,36.35203,41.047543
4414,44.14,1.7830911192433143,6.041323984866925,1.7830910891846259,6.041323984866924,38.883003,36.48536,41.19809
4415,44.15,2.029245109079467,5.888680125032776,25.392714091560258,38.11361995497719,38.85474,36.45884,41.168144
4416,44.160000000000004,1.7488996813477982,5.972322227708547,24.714771991003932,38.550405115437975,38.72787,36.33979,41.03372
4417,44.17,1.7582228122530168,5.915818694147561,1.7582228033106928,5.915818694147561,38.756306,36.36647,41.063847
4418,44.18,1.7239325414108344,5.775840041068864,23.752034711289834,38.43701230619453,38.774555,36.383595,41.083183
4419,44.19,1.8509258719110577,5.872266501606233,1.8509258845624517,5.872266501606233,38.80617,36.41326,41.11668
4420,44.2,1.766879158439786,5.1589980025016935,1.766879191510305,5.1589980025016935,38.74961,36.36019,41.056755
4421,44.21,1.6964366339705002,5.284700174467754,1.6964366596376248,5.284700174467754,38.806835,36.413883,41.117386
4422,44.22,1.9948616025620507,5.156117780657057,1.994861631129492,5.156117780657057,38.841454,36.44637,41.154064
4423,44.230000000000004,1.8439940574725115,5.038354081964733,1.843994073929084,5.038354081964733,38.77566,36.384632,41.084354
4424,44.24,1.9770925680293352,4.893629847034981,1.9770926117035472,4.893629847034981,38.762333,36.372128,41.070232
4425,44.25,1.8838433556670728,5.342887468567538,1.8838433604888676,5.342887468567536,38.633858,36.251575,40.93411
4426,44.26,1.851049311831723,5.828589440022765,1.851049321450381,5.828589440022765,38.802944,36.410233,41.113262
4427,44.27,1.8039598600243933,5.5937072178409855,1.8039599037546221,5.5937072178409855,38.927273,36.526894,41.24499
4428,44.28,1.7336214121680358,5.592646134549986,1.7336213884771314,5.592646134549986,38.836784,36.441986,41.149117
4429,44.29,1.8179473623316633,5.500131278745587,1.817947385723683,5.500131278745587,38.806297,36.41338,41.116814
4430,44.300000000000004,1.886780095243492,6.039737009086357,1.8867800757176034,6.039737009086357,38.859627,36.463425,41.17332
4431,44.31,1.8664254082575227,5.765340055857021,1.8664254020694742,5.7653400558570205,38.695774,36.30967,40.99971
4432,44.32,1.8105421878869024,5.586332029662751,1.8105421867311593,5.58633202966275,38.74294,36.353928,41.049686
4433,44.33,1.851288372823195,5.446330638435426,1.8512883579349089,5.446330638435426,38.71768,36.33023,41.022926
4434,44.34,1.8790561772644558,5.296137242352592,1.8790562063879281,5.296137242352593,38.82534,36.431248,41.136993
4435,44.35,1.946124616153902,5.284299734297404,1.9461246433844577,5.284299734297404,38.83652,36.44174,41.148838
4436,44.36,1.8398997144306983,5.170657577277512,1.8398997040886234,5.170657577277512,38.687576,36.30198,40.991028
4437,44.37,1.6660593373587569,5.118678949915122,1.6660593656594342,5.118678949915121,38.8128,36.419483,41.123707
4438,44.38,1.8963978761857088,5.661384418941534,1.896397926211486,5.661384418941533,38.923054,36.522938,41.240524
4439,44.39,1.964623567111738,5.751713309057889,1.9646235766091997,5.751713309057889,38.755093,36.365334,41.062565
4440,44.4,1.9097030711374272,5.521980263951478,1.9097030217877007,5.521980263951478,38.854073,36.45821,41.16744
4441,44.410000000000004,1.865606708549672,5.529460909834836,26.952472519012655,38.64491281549993,38.705513,36.31881,41.01003
4442,44.42,1.8530487298620997,5.5753476499791725,1.8530487454280091,5.5753476499791725,38.757366,36.367466,41.06497
4443,44.43,1.8442264192567277,5.663594905797982,1.8442264320527635,5.663594905797982,38.769577,36.378925,41.077908
4444,44.44,1.7952726117773636,5.332227499922337,1.795272593892151,5.332227499922336,38.680637,36.295467,40.983673
4445,44.45,1.8456477063074999,5.122001891020636,1.8456476657287209,5.122001891020636,38.74178,36.35284,41.048454
4446,44.46,1.8504024445938803,5.175706769307111,26.544747777821694,38.46185693947336,38.61938,36.23799,40.91877
4447,44.47,1.8790787823773547,5.140894938368994,25.558796286754976,38.28870106330446,38.855408,36.45946,41.16885
4448,44.480000000000004,1.9790131332195189,5.181963755059072,1.9790131571541474,5.181963755059072,38.869583,36.472763,41.18387
4449,44.49,1.9263464822085667,4.570113410205791,1.926346466330104,4.570113410205791,38.858337,36.46221,41.171955
4450,44.5,1.7924464530378557,5.215073025125952,25.016656646933335,38.0847506285946,38.71247,36.32534,41.017406
4451,44.51,1.9998846617997297,5.301244829612038,1.9998846964749872,5.301244829612038,38.749542,36.360126,41.056683
4452,44.52,1.862080332193575,5.1413712274261005,1.862080290925397,5.1413712274261005,39.06863,36.65954,41.394768
4453,44.53,1.895574652385134,5.41263571459505,1.8955746344627717,5.41263571459505,38.812756,36.41944,41.12366
4454,44.54,1.818032790422672,5.473469025067332,1.8180327688336693,5.473469025067333,38.773052,36.382187,41.081593
4455,44.550000000000004,1.9675297020028397,5.335409076509198,1.967529722097034,5.335409076509198,38.83855,36.443645,41.150986
4456,44.56,1.8599569327917387,5.319761068967006,1.8599569464809331,5.319761068967006,38.793865,36.40172,41.103645
4457,44.57,1.9191159260730488,5.264549912627941,1.9191159278986434,5.26454991262794,38.864666,36.46815,41.17866
4458,44.58,1.8898647869289174,5.618971553253164,1.8898647493909007,5.618971553253164,38.78865,36.396824,41.09812
4459,44.59,1.8699507116655734,5.691100696656629,1.8699507202742913,5.691100696656629,38.77527,36.384266,41.08394
4460,44.6,1.8534264453823115,5.384559933085993,1.853426404156155,5.384559933085993,38.773476,36.382584,41.08204
4461,44.61,1.7650984176397255,5.95982846686052,1.7650983765687398,5.95982846686052,38.75984,36.369785,41.06759
4462,44.62,1.869378001006539,5.60951604187944,1.869378034876052,5.60951604187944,38.804794,36.411972,41.115223
4463,44.63,1.869541313110917,5.379031844627121,1.8695412782681746,5.379031844627121,38.888985,36.49097,41.204426
4464,44.64,1.9187539467865005,5.5017437976080465,1.9187539181533535,5.501743797608048,38.77111,36.380363,41.079536
4465,44.65,1.6281334707273085,5.498361474265421,1.6281334775900307,5.498361474265422,38.802685,36.409992,41.11299
4466,44.660000000000004,1.7844614015085707,5.5194139958066355,1.784461438827314,5.5194139958066355,38.899773,36.50109,41.215855
4467,44.67,1.8369188216281764,5.4339934831024825,1.8369188377177414,5.4339934831024825,38.79849,36.40605,41.10854
4468,44.68,1.9587932022421748,5.52852752799696,1.958793195178606,5.52852752799696,38.79831,36.405884,41.10835
4469,44.69,1.7816495418886222,5.384183789217892,1.7816495687047935,5.384183789217892,38.79492,36.402706,41.104763
4470,44.7,1.7955263431136919,5.873674478660964,1.7955263783468418,5.873674478660964,38.79225,36.400204,41.101936
4471,44.71,1.7491123165763354,5.402709028139346,1.7491122985123269,5.402709028139346,38.76899,36.378372,41.077286
4472,44.72,1.7697899009827778,5.387177629003432,1.769789908882119,5.387177629003432,38.668674,36.284245,40.971
4473,44.730000000000004,1.904950819410508,5.497268818502138,1.9049508006236269,5.497268818502138,38.90125,36.50248,41.217422
4474,44.74,1.7646115200486052,5.272604455927166,1.7646115341750737,5.272604455927166,38.810635,36.417454,41.121414
4475,44.75,1.8689766463435864,5.369606295196881,1.8689766932654543,5.369606295196881,38.851997,36.45626,41.165237
4476,44.76,1.8419382651632985,5.2515772598908095,1.8419382568020228,5.2515772598908095,38.77948,36.388218,41.0884
4477,44.77,2.0608980768662635,5.367622843047846,2.060898084705344,5.367622843047846,38.8565,36.460487,41.170006
4478,44.78,1.897520351372727,5.45813166068284,1.8975203241698553,5.45813166068284,38.840755,36.445717,41.153328
4479,44.79,1.9412995774128747,6.141683017907505,1.9412996103382734,6.141683017907505,38.76577,36.37535,41.073875
4480,44.800000000000004,1.9472280915129707,5.508952087821017,1.9472280486449312,5.508952087821017,38.845406,36.45008,41.158253
4481,44.81,1.9546091652809279,5.22335835533982,1.9546091594275057,5.22335835533982,38.69802,36.311783,41.002094
4482,44.82,1.665158045026123,4.918484985871438,1.665158026974987,4.918484985871438,38.777878,36.386715,41.086704
4483,44.83,1.8231472570875886,5.014142684909925,1.8231472713251304,5.014142684909925,38.751617,36.362072,41.05888
4484,44.84,1.8777534138980512,5.136092085902367,1.8777533836603912,5.136092085902367,38.82002,36.426258,41.131355
4485,44.85,1.8014250959874094,4.668416763193665,1.8014250870424842,4.668416763193665,38.82388,36.42988,41.135445
4486,44.86,1.9657638782238338,5.158666580844294,1.9657639023743096,5.158666580844294,38.782215,36.39078,41.091297
4487,44.87,1.9962741061349263,5.108999349628256,1.9962740809966482,5.108999349628256,38.85287,36.457085,41.166164
4488,44.88,1.8479221243467467,4.817207805204019,1.8479221557303314,4.817207805204019,38.79051,36.398567,41.100086
4489,44.89,1.8559020991857038,5.202070276917299,1.8559021245311764,5.2020702769173,38.850605,36.454956,41.16376
